Section ID,Section,HS2 ID,HS2,Trade Value,Share
1,Animal Products,101,Live animals,2362471.9999999995,0.018170564095667086
1,Animal Products,102,Meat & edible offal,169174426,1.3011772207165584
1,Animal Products,103,"Fish, Crustaceans & Molluscs",41008102,0.3154070591451047
1,Animal Products,104,"Edible products of animal origin, n.e.s.",65856158,0.5065217873622964
1,Animal Products,105,"Animal originated products, n.e.s.",4052471,0.031168912923129715
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",288768,0.002221011488295986
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",18387049,0.1414209575329026
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",10402017,0.08000539969266035
2,Vegetable Products,209,"Coffee, tea, mate & spices",7698417,0.0592111057966711
2,Vegetable Products,210,Cereals,611603219,4.704045377873607
2,Vegetable Products,211,Products of the milling industry,44999980,0.3461099309933566
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",185418237,1.4261138163390257
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",1838324,0.01413916612370564
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",45355,0.0003488405088225303
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",125737470,0.9670890312613305
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",41551532,0.31958676144274395
4,Foodstuffs,417,Sugars & confectioneries,110586932,0.8505611647668958
4,Foodstuffs,418,Cocoa & cocoa preparations,22308460,0.17158184406233193
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",8496214,0.0653472299597642
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",30924001,0.2378468579796811
4,Foodstuffs,421,Miscellaneous edible preparations,5142609,0.03955352971525353
4,Foodstuffs,422,"Beverages, spirits, & vinegar",29915263,0.23008831587432066
4,Foodstuffs,423,Food residues & wastes; animal fodder,37506867,0.28847788708232763
4,Foodstuffs,424,Tobacco & substitutes,60874693,0.46820767016944825
5,Mineral Products,525,"Salt, sulphur, cement, lime, stone, & plaster",190535537,1.4654726860512413
5,Mineral Products,526,"Ores, slag and ash",416935586,3.206791356332485
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation",933484865,7.179745017853182
