Section ID,Section,HS2 ID,HS2,Trade Value,Share
15,Metals,1580,Tin articles,621815,0.0008208662996815363
15,Metals,1581,Cermet articles,166141306,0.2193253605662099
15,Metals,1582,Tools & cutlery,49461859,0.0652952617300964
15,Metals,1583,Miscellaneous metal products,128173256,0.16920322985269617
16,Machines,1684,"Machinery, mechanical appliances, & parts",3869065201,5.107604729335042
16,Machines,1685,Electrical machinery and electronics,3350836819,4.423484509780529
17,Transportation,1786,Railway and trams,3833323137,5.0604211525177245
17,Transportation,1787,"Cars, tractors, trucks & parts thereof.",743392928,0.9813629488140084
17,Transportation,1788,Aircraft and Spacecraft,391582165,0.5169328543133164
17,Transportation,1789,"Ships, boats, & floating structures",176548469,0.23306399566184544
18,Instruments,1890,"Optical, photo, & film equipment; medical instruments",299450300,0.39530834685481364
18,Instruments,1891,"Clocks, watches, & parts",3664473,0.004837519827911675
18,Instruments,1892,Musical instruments,1238440,0.0016348812109350881
19,Weapons,1993,Weapons,40273937,0.053166162988665944
20,Miscellaneous,2094,"Furniture, bedding, lamps, & prefab buildings",462153619,0.6100951747914741
20,Miscellaneous,2095,"Toys, games, & sports",156953078,0.20719585787008604
20,Miscellaneous,2096,Misc. manufactures,5222914,0.0068948386396836545
21,Arts and Antiques,2197,Art & antiques,3274329,0.0043224855144535675
