Section ID,Section,HS2 ID,HS2,Trade Value,Share
11,Textiles,1153,"Vegetable textile fibers, paper yarn & fabrics",5165479,0.028278830879480053
11,Textiles,1154,Man-made filaments,53921571,0.29519798397493746
11,Textiles,1155,Man-made staple fibres,7451987,0.04079650311018279
11,Textiles,1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",16313383,0.08930892932275687
11,Textiles,1157,Carpets & textile floor covers,7049596,0.03859358116694677
11,Textiles,1158,Special woven fabrics and tapestries,383639,0.0021002626087092495
11,Textiles,1159,"Coated, covered, & laminated fabrics for industrial use",10536282,0.057681724536390484
11,Textiles,1160,Knitted fabrics,1201630,0.006578420229703694
11,Textiles,1161,Knitted clothing accesories,81701547,0.44728170034277376
11,Textiles,1162,Non-knitted clothing accesories,467075773,2.557043943566398
11,Textiles,1163,Used clothes & textile articles,23321703,0.12767654170280482
12,Footwear and Headwear,1264,Footwear,83346992,0.4562898215405341
12,Footwear and Headwear,1265,Headgear,1873335,0.01025572335994605
12,Footwear and Headwear,1266,"Umbrellas, walking sticks, & whips",169458,0.0009277114713223943
12,Footwear and Headwear,1267,"Feather articles, feathers, artificial flowers, & articles of human hair",648681,0.0035512563875938702
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica.",36492616,0.19978176587569277
13,Stone And Glass,1369,Ceramic products,46886494,0.2566838882430373
13,Stone And Glass,1370,Glass & glassware,59876755,0.32780011848989443
14,Precious Metals,1471,"Precious stones, metals, & pearls",96507081,0.5283357888535182
15,Metals,1572,Iron & steel,6101070583,33.40080236516841
15,Metals,1573,Iron/Steel Articles,654537333,3.5833173543465993
15,Metals,1574,Copper articles,268945438,1.4723634646486194
15,Metals,1575,Nickel articles,6393701,0.03500283115524474
15,Metals,1576,Aluminum articles,380286612,2.081909690558891
15,Metals,1578,Lead articles,4067338,0.022266969516608746
15,Metals,1579,Zinc articles,755874,0.004138093100793963
15,Metals,1580,Tin articles,40889,0.00022385012422488983
15,Metals,1581,Cermet articles,69157847,0.37861020426217135
15,Metals,1582,Tools & cutlery,291845491,1.5977316494613214
15,Metals,1583,Miscellaneous metal products,13703431,0.07502053685972282
16,Machines,1684,"Machinery, mechanical appliances, & parts",1211407853,6.631949873585978
16,Machines,1685,Electrical machinery and electronics,475280115,2.6019592747284093
17,Transportation,1786,Railway and trams,165867680,0.908055975271938
17,Transportation,1787,"Cars, tractors, trucks & parts thereof.",188828190,1.0337551368011226
17,Transportation,1788,Aircraft and Spacecraft,147488226,0.8074361738318039
17,Transportation,1789,"Ships, boats, & floating structures",132249721,0.7240117507045176
18,Instruments,1890,"Optical, photo, & film equipment; medical instruments",84412900,0.46212522074844586
18,Instruments,1891,"Clocks, watches, & parts",121931,0.0006675210813877826
18,Instruments,1892,Musical instruments,414078,0.002266903366157009
19,Weapons,1993,Weapons,635511,0.003479156161713027
20,Miscellaneous,2094,"Furniture, bedding, lamps, & prefab buildings",72237238,0.39546857834534793
20,Miscellaneous,2095,"Toys, games, & sports",32471374,0.17776715262424753
20,Miscellaneous,2096,Misc. manufactures,1420645,0.007777435489482957
21,Arts and Antiques,2197,Art & antiques,1115640,0.0061076610479653725
