Section ID,Section,HS2 ID,HS2,Trade Value,Share
17,Transportation,1787,"Cars, tractors, trucks & parts thereof.",1018370258,1.8557301421031074
17,Transportation,1788,Aircraft and Spacecraft,289856853,0.5281930562894046
17,Transportation,1789,"Ships, boats, & floating structures",241287154,0.4396866867061178
18,Instruments,1890,"Optical, photo, & film equipment; medical instruments",209738300,0.3821966344813108
18,Instruments,1891,"Clocks, watches, & parts",2535572,0.004620458375437611
18,Instruments,1892,Musical instruments,228213,0.0004158622461652611
19,Weapons,1993,Weapons,18033631,0.032861871559356756
20,Miscellaneous,2094,"Furniture, bedding, lamps, & prefab buildings",297792914,0.5426545819394094
20,Miscellaneous,2095,"Toys, games, & sports",100633344,0.1833795992119704
20,Miscellaneous,2096,Misc. manufactures,7365598,0.013421996681303673
21,Arts and Antiques,2197,Art & antiques,4014044,0.007314611148559413
