Section ID,Section,HS2 ID,HS2,Trade Value,Share
1,Animal Products,101,Live animals,66869778,0.1372761509285479
1,Animal Products,102,Meat & edible offal,545852100,1.1205731124793747
1,Animal Products,103,"Fish, Crustaceans & Molluscs",32270875,0.06624848533363313
1,Animal Products,104,"Edible products of animal origin, n.e.s.",500733699,1.0279500978593659
1,Animal Products,105,"Animal originated products, n.e.s.",14429180,0.029621487474583576
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",4369091,0.008969253577252196
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",336045715,0.6898641459708718
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",215837322,0.4430898034518013
2,Vegetable Products,209,"Coffee, tea, mate & spices",15487550,0.03179420232729697
2,Vegetable Products,210,Cereals,7043807008,14.460145417886258
2,Vegetable Products,211,Products of the milling industry,196472142,0.40333526183453294
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",2149828406,4.413356490170126
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",634018,0.0013015678122845881
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",25815660.000000004,0.05299665326360253
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",4761381982,9.774582945220791
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",23448532,0.04813720508964281
4,Foodstuffs,417,Sugars & confectioneries,442035320,0.9074489121837516
4,Foodstuffs,418,Cocoa & cocoa preparations,182080400,0.3737906303731167
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",305127967,0.6263934785369405
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",179100797,0.3676738397485814
4,Foodstuffs,421,Miscellaneous edible preparations,127341928,0.2614186894363591
4,Foodstuffs,422,"Beverages, spirits, & vinegar",151056106,0.31010123595646943
4,Foodstuffs,423,Food residues & wastes; animal fodder,1139579702,2.3394292585637357
4,Foodstuffs,424,Tobacco & substitutes,487967678,1.0017428891924998
5,Mineral Products,525,"Salt, sulphur, cement, lime, stone, & plaster",498135812,1.0226169273513477
5,Mineral Products,526,"Ores, slag and ash",2918619524,5.991598391124173
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation",1551194324,3.1844278911907082
6,Chemical Products,628,Inorganic chemicals,842040358,1.7286143715436963
6,Chemical Products,629,Organic chemicals,204515993,0.4198483853553371
6,Chemical Products,630,Pharmaceutical products,204330481,0.419467550035216
6,Chemical Products,631,Fertilizers,175160439,0.359584726913176
6,Chemical Products,632,"Paints, dyes, & varnishes",91673917,0.18819626507961745
6,Chemical Products,633,Perfumery & cosmetics,75389548,0.15476628275456522
6,Chemical Products,634,"Soap, cleaners, candles, dental, modelling pastes",62444176,0.12819088660926625
6,Chemical Products,635,"Glues, starches, & albuminoid products",52053326,0.10685963749287317
6,Chemical Products,636,"Explosives, matches, & fireworks",17422735,0.0357669199895967
6,Chemical Products,637,Photo & movie goods,996041,0.0020447604095084893
6,Chemical Products,638,Chemical products n.e.s.,108645969,0.22303798344032688
7,Plastics and Rubbers,739,Plastics & articles thereof,505474086,1.0376815804623396
7,Plastics and Rubbers,740,Rubber & articles thereof,110401156,0.22664118540579214
8,Animal Hides,841,Raw hides & skin (non-fur),150264081,0.30847529750279035
8,Animal Hides,842,Leather articles,48290826,0.09913564717442674
8,Animal Hides,843,"Furskins, articifial fur, & articles",26650013,0.05470948635175315
9,Wood Products,944,"Wood, wood articles, & charcoal",1361764289,2.7955492848483914
9,Wood Products,945,Cork & cork articles,742498,0.0015242650799909183
9,Wood Products,946,Straw & esparto manufactures,1186997,0.0024367716507707497
10,Paper Goods,1047,Wood pulp & paper scrap,2979879,0.006117357221565927
10,Paper Goods,1048,Paper articles,566584924,1.1631352737684255
