Section ID,Section,HS2 ID,HS2,Trade Value,Share
1,Animal Products,101,Live animals,69177934,0.12322225199508147
1,Animal Products,102,Meat & edible offal,733219243,1.3060367823154255
1,Animal Products,103,"Fish, Crustaceans & Molluscs",38172149,0.06799362009382641
1,Animal Products,104,"Edible products of animal origin, n.e.s.",474417723,0.8450501024566413
1,Animal Products,105,"Animal originated products, n.e.s.",23890984,0.042555489599594855
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",7501839,0.01336254846356831
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",196033414,0.3491818466183759
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",284092931,0.5060366609633542
2,Vegetable Products,209,"Coffee, tea, mate & spices",12138980,0.021622392662424033
2,Vegetable Products,210,Cereals,10877013357,19.374531781046265
2,Vegetable Products,211,Products of the milling industry,244049899,0.434710556027189
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",2666645368,4.7499257135550295
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",997193,0.0017762364388293425
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",53260375.00000001,0.09486931699351614
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",4842755128,8.626091561694933
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",43733428,0.07789957250855095
4,Foodstuffs,417,Sugars & confectioneries,265569738,0.47304247591585724
4,Foodstuffs,418,Cocoa & cocoa preparations,208285854,0.3710063383592628
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",278636538,0.49631753530646194
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",199691558,0.35569786575537843
4,Foodstuffs,421,Miscellaneous edible preparations,151152361,0.26923808272148636
4,Foodstuffs,422,"Beverages, spirits, & vinegar",175891196,0.3133037953580439
4,Foodstuffs,423,Food residues & wastes; animal fodder,1623135471,2.8911879332753307
4,Foodstuffs,424,Tobacco & substitutes,600711460,1.0700091000181258
5,Mineral Products,525,"Salt, sulphur, cement, lime, stone, & plaster",516340768,0.919724954923197
5,Mineral Products,526,"Ores, slag and ash",3894073235,6.936264870969869
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation",1279825071,2.2796709628302145
6,Chemical Products,628,Inorganic chemicals,983359482,1.751595673452127
6,Chemical Products,629,Organic chemicals,279063098,0.49707733949215827
