Section ID,Section,HS2 ID,HS2,Trade Value,Share
1,Animal Products,101,Live animals,55230742,0.13689373329858817
1,Animal Products,102,Meat & edible offal,916605961,2.271879888288122
1,Animal Products,103,"Fish, Crustaceans & Molluscs",37285690,0.09241551204787066
1,Animal Products,104,"Edible products of animal origin, n.e.s.",417149346,1.0339374277644953
1,Animal Products,105,"Animal originated products, n.e.s.",18596610,0.04609315894394208
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",4269928,0.010583352018630747
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",169564435,0.42027877412575393
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",288531040,0.715146851333706
2,Vegetable Products,209,"Coffee, tea, mate & spices",11123012,0.027569259131173647
2,Vegetable Products,210,Cereals,9527337167,23.614253691993213
2,Vegetable Products,211,Products of the milling industry,160925513,0.3988665272242854
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",3193142516,7.914454597942696
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",2450889,0.006074720942739525
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",46898833.99999999,0.11624244471694328
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",5982395165,14.82783642856497
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",44280813,0.10975347398133192
4,Foodstuffs,417,Sugars & confectioneries,618708004,1.5335163972498833
4,Foodstuffs,418,Cocoa & cocoa preparations,198527919,0.4920670447612258
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",318149901,0.7885595253539456
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",202873712,0.5028384341427568
4,Foodstuffs,421,Miscellaneous edible preparations,163028470,0.4040788713694428
4,Foodstuffs,422,"Beverages, spirits, & vinegar",317985513,0.7881520767806585
4,Foodstuffs,423,Food residues & wastes; animal fodder,1468038636,3.638649097066397
4,Foodstuffs,424,Tobacco & substitutes,70649825,0.17511114192784022
5,Mineral Products,525,"Salt, sulphur, cement, lime, stone, & plaster",216517401,0.5366553892576251
5,Mineral Products,526,"Ores, slag and ash",2066961449,5.123126343981932
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation",834363636,2.068035824335373
6,Chemical Products,628,Inorganic chemicals,120993357,0.29989154127349704
6,Chemical Products,629,Organic chemicals,155983967,0.3866185172263986
6,Chemical Products,630,Pharmaceutical products,232039195,0.5751273751699568
6,Chemical Products,631,Fertilizers,69424320,0.17207363150246724
6,Chemical Products,632,"Paints, dyes, & varnishes",39823787,0.09870638487018302
6,Chemical Products,633,Perfumery & cosmetics,51179921,0.12685345519379065
6,Chemical Products,634,"Soap, cleaners, candles, dental, modelling pastes",36105733,0.08949089591901614
6,Chemical Products,635,"Glues, starches, & albuminoid products",84359135,0.20909074384678003
6,Chemical Products,636,"Explosives, matches, & fireworks",32664051,0.08096041668325733
6,Chemical Products,637,Photo & movie goods,251023,0.000622180227341713
6,Chemical Products,638,Chemical products n.e.s.,37844205,0.0937998353555905
7,Plastics and Rubbers,739,Plastics & articles thereof,338832586,0.839823185079696
7,Plastics and Rubbers,740,Rubber & articles thereof,44441079,0.11015070585377049
8,Animal Hides,841,Raw hides & skin (non-fur),39253349,0.09729250947022226
8,Animal Hides,842,Leather articles,29654636,0.07350134516843376
8,Animal Hides,843,"Furskins, articifial fur, & articles",15567791,0.03858599309062625
9,Wood Products,944,"Wood, wood articles, & charcoal",1560923363,3.868871190505775
9,Wood Products,945,Cork & cork articles,2590702,0.006421258447770245
