Section ID,Section,HS2 ID,HS2,Trade Value,Share
1,Animal Products,101,Live animals,5172445,0.025401404059125693
1,Animal Products,102,Meat & edible offal,208440914,1.0236342540070449
1,Animal Products,103,"Fish, Crustaceans & Molluscs",12657192,0.06215831163906687
1,Animal Products,104,"Edible products of animal origin, n.e.s.",151518988,0.7440958844062754
1,Animal Products,105,"Animal originated products, n.e.s.",9483337,0.046571800176871264
2,Vegetable Products,206,"Live trees, plants, bulbs, cut flowers, & ornamental foliage",221262,0.0010865974340819999
2,Vegetable Products,207,"Edible vegetables, roots, & tubers",35485328,0.17426519850836628
2,Vegetable Products,208,"Edible fruits, nuts & fruit peels",42017026,0.20634176966382237
2,Vegetable Products,209,"Coffee, tea, mate & spices",1465176,0.007195345256205439
2,Vegetable Products,210,Cereals,1135370295,5.5756996198168824
2,Vegetable Products,211,Products of the milling industry,15537782,0.07630462552325064
2,Vegetable Products,212,"Oils seeds, oleaginous fruits, grains, straw & fodder",53898609,0.26469113648068343
2,Vegetable Products,213,"Natural gums, resins & other vegetable extracts",755469,0.003710039125238379
2,Vegetable Products,214,"Vegetable plaiting materials & products, n.e.s.",387589,0.0019034141103235448
3,Animal and Vegetable Bi-Products,315,"Animal or vegetable fats, oils, & waxes",391767853,1.923936074995318
4,Foodstuffs,416,"Preparations of fish, crustacenas, & molluscs",13810702,0.0678230936901553
4,Foodstuffs,417,Sugars & confectioneries,110936562,0.5447993040607003
4,Foodstuffs,418,Cocoa & cocoa preparations,119017544,0.5844842671635504
4,Foodstuffs,419,"Preparations of cereals, flour, starch or milk",27791227,0.1364801725926295
4,Foodstuffs,420,"Preparations of vegetables, fruit, nuts or other plant parts",41586193,0.2042259882268027
4,Foodstuffs,421,Miscellaneous edible preparations,16002471,0.0785866706780722
4,Foodstuffs,422,"Beverages, spirits, & vinegar",82920813,0.4072165244723148
4,Foodstuffs,423,Food residues & wastes; animal fodder,96143530,0.472152077634595
4,Foodstuffs,424,Tobacco & substitutes,47338575,0.23247540982228443
5,Mineral Products,525,"Salt, sulphur, cement, lime, stone, & plaster",233249705,1.1454679563295251
5,Mineral Products,526,"Ores, slag and ash",567176983,2.785354260551608
5,Mineral Products,527,"Mineral fuels, mineral oils and products of their distillation",2099046484,10.308225196975727
6,Chemical Products,628,Inorganic chemicals,525399290,2.580187833349172
